token	freq_train	freq_val	freq_test	freq_all
meresapi	1	0	0	1
mereview	1	0	0	1
merevisi	1	0	0	1
meridhoi	1	0	0	1
mervhant	1	0	0	1
metallic	1	0	0	1
mewadahi	1	0	0	1
meyakini	1	0	0	1
mhasilkn	1	0	0	1
michaela	1	0	0	1
michelle	1	0	0	1
midnight	1	0	0	1
minerale	1	0	0	1
mingguan	1	0	0	1
minumann	1	0	0	1
mitigasi	1	0	0	1
mustahil	1	0	0	1
mutilasi	1	0	0	1
muzayyan	1	0	0	1
nongkong	1	0	0	1
nonsense	1	0	0	1
nopember	1	0	0	1
nungguin	1	0	0	1
nursijan	1	0	0	1
nyalakan	1	0	0	1
nyamping	1	0	0	1
nyinyiri	1	0	0	1
odjolali	1	0	0	1
oligarki	1	1	0	2
omnivora	1	0	0	1
orangtua	1	1	0	2
ordderan	1	0	0	1
oriflame	1	0	0	1
orisinal	1	0	0	1
outboond	1	0	0	1
outbound	1	1	0	2
ovaltine	1	0	0	1
overburn	1	0	0	1
overheat	1	0	0	1
nongrong	1	0	0	1
nongcans	1	0	0	1
namanaya	1	0	0	1
nobatkan	1	0	0	1
nangking	1	0	0	1
nasrudin	1	0	0	1
ngadepin	1	0	0	1
ngagenin	1	0	0	1
ngampung	1	0	0	1
nganggur	1	0	0	1
ngarepin	1	0	0	1
ngatasin	1	0	0	1
ngebacot	1	0	0	1
ngechant	1	0	0	1
ngejudge	1	0	0	1
ngekspor	1	0	0	1
ngeorder	1	0	0	1
ngetrend	1	0	0	1
ngetweet	1	0	0	1
nggilani	1	0	0	1
ngobatin	1	0	0	1
njelimet	1	0	0	1
njingkan	1	0	0	1
merembet	1	0	0	1
meredeem	1	0	0	1
merampok	1	0	0	1
membasmi	1	0	0	1
membotak	1	0	0	1
membulat	1	0	0	1
memegang	1	1	0	2
memftnah	1	0	0	1
memlilih	1	0	0	1
memotong	1	0	0	1
memotret	1	0	0	1
menaburi	1	0	0	1
menacoba	1	0	0	1
menaikan	1	0	0	1
mencalon	1	0	0	1
mencarak	1	0	0	1
mencekik	1	1	0	2
menceret	1	0	0	1
mencibir	1	0	0	1
mendagri	1	0	0	1
mendalam	1	0	0	1
mendekam	1	0	0	1
mendiang	1	0	0	1
membekas	1	1	0	2
membabet	1	0	0	1
menelpon	1	0	1	2
membabat	1	0	0	1
masuklah	1	0	0	1
materiil	1	0	0	1
maualana	1	0	0	1
mcflurry	1	0	0	1
meatball	1	0	0	1
megaplex	1	0	0	1
megatron	1	0	0	1
meikmati	1	0	0	1
melabrak	1	0	0	1
meladeni	1	0	0	1
melintir	1	0	0	1
meliputi	1	0	0	1
meloncat	1	0	0	1
melumuri	1	0	0	1
memaduki	1	0	0	1
memahami	1	0	1	2
memaknai	1	0	0	1
memantai	1	0	0	1
memantau	1	1	0	2
mendunia	1	0	0	1
menembus	1	0	0	1
merambat	1	0	0	1
menikmti	1	0	0	1
menjadih	1	0	0	1
menjalin	1	1	0	2
menjelek	1	0	0	1
menjurus	1	0	0	1
menopang	1	0	0	1
menterri	1	0	0	1
menunjuk	1	0	0	1
menuntas	1	0	0	1
menuruut	1	0	0	1
menyalip	1	0	0	1
menyebar	1	2	0	3
menyimak	1	0	0	1
menyogok	1	0	0	1
menyolok	1	0	0	1
menyorot	1	0	0	1
menyusui	1	0	0	1
menyusup	1	0	0	1
meracuni	1	0	0	1
meradang	1	0	0	1
menindas	1	0	0	1
menhadap	1	0	0	1
menemuka	1	0	0	1
mengusik	1	0	0	1
mengajar	1	1	0	2
mengalah	1	0	0	1
mengatas	1	0	0	1
mengecas	1	0	0	1
mengecil	1	0	0	1
mengejek	1	0	0	1
mengemas	1	0	0	1
mengerem	1	0	0	1
mengeruk	1	0	0	1
mengetuk	1	0	0	1
menggaet	1	0	0	1
menggaji	1	0	0	1
mengibul	1	0	0	1
mengigit	1	0	0	1
mengoceh	1	0	0	1
mengotak	1	0	0	1
mengukus	1	0	0	1
mengulas	1	0	0	1
mengulik	1	0	0	1
padasuka	1	0	0	1
padiciti	1	0	0	1
sekental	1	0	0	1
redtoran	1	0	0	1
rampokan	1	0	0	1
rariweuh	1	0	0	1
realitas	1	1	0	2
realized	1	0	0	1
recharge	1	0	0	1
recheese	1	0	1	2
recommed	1	0	0	1
recommen	1	0	0	1
redsdifo	1	0	0	1
register	1	0	0	1
pahamlah	1	0	0	1
rekayasa	1	0	0	1
rekomend	1	0	0	1
religius	1	1	0	2
rembesan	1	0	0	1
rentenir	1	0	0	1
renungan	1	0	0	1
reparasi	1	0	0	1
repeater	1	0	0	1
replying	1	0	0	1
rajiakan	1	0	0	1
rahadian	1	0	0	1
radjiman	1	0	0	1
qualitas	1	1	0	2
prajurit	1	0	0	1
predator	1	0	0	1
preloved	1	0	0	1
prenagen	1	0	0	1
prestige	1	0	0	1
priangan	1	0	0	1
prihatin	1	0	0	1
procesor	1	0	0	1
produsen	1	0	1	2
produser	1	0	0	1
progress	1	0	0	1
promosir	1	0	0	1
promoted	1	0	0	1
prumpung	1	0	0	1
pryangan	1	0	0	1
psikotes	1	0	0	1
pungutan	1	0	0	1
purnamai	1	0	0	1
puspitek	1	0	0	1
represif	1	0	0	1
republic	1	0	0	1
restoram	1	0	0	1
saparila	1	0	0	1
sarikaya	1	0	0	1
saringan	1	0	0	1
saschlik	1	0	0	1
sasongko	1	0	0	1
sayangan	1	0	0	1
sayangat	1	0	0	1
sayiuran	1	0	0	1
schnitze	1	0	0	1
sebabkan	1	0	0	1
sebegitu	1	0	0	1
sebutkan	1	0	0	1
sedaerah	1	0	0	1
segitiga	1	0	0	1
segudang	1	0	0	1
seikhlas	1	0	0	1
seimbamg	1	0	0	1
sekantor	1	0	0	1
sekaramg	1	0	0	1
sekecewa	1	0	0	1
saratoga	1	0	0	1
sanubari	1	0	0	1
restroom	1	0	0	1
santunan	1	0	0	1
retorika	1	0	0	1
rhuzanul	1	0	0	1
rimbunan	1	0	0	1
roastery	1	0	0	1
robongan	1	0	0	1
rohayani	1	0	0	1
romastis	1	0	0	1
rosemary	1	0	0	1
rosewood	1	0	0	1
runtutan	1	0	0	1
ruzhanul	1	0	0	1
sabotase	1	0	0	1
sachlick	1	0	0	1
saksikan	1	0	0	1
salahkah	1	0	0	1
salatkan	1	0	0	1
samedays	1	0	0	1
sandaran	1	0	0	1
sangking	1	0	0	1
powerful	1	0	0	1
postcard	1	0	1	2
porridge	1	0	0	1
pebruari	1	0	0	1
pelankan	1	0	0	1
pelayann	1	1	0	2
pelbagai	1	0	0	1
pelihara	1	0	0	1
pemainan	1	0	0	1
pemalang	1	0	2	3
pematang	1	0	0	1
pembatas	1	0	0	1
peminpin	1	0	0	1
pencabul	1	0	0	1
pencetus	1	0	0	1
penculik	1	0	0	1
pendekar	1	1	0	2
pengajar	1	0	0	1
pengaruh	1	0	0	1
pengecer	1	0	0	1
penghias	1	0	0	1
pengirim	1	0	0	1
pengolah	1	0	0	1
pegangan	1	0	0	1
pebisnis	1	0	0	1
penindak	1	0	0	1
peaceful	1	0	0	1
painting	1	0	0	1
paketkan	1	0	0	1
pakistan	1	0	0	1
palaguna	1	0	0	1
palsukan	1	0	0	1
panaitan	1	0	0	1
pancakes	1	0	0	1
pancaran	1	0	0	1
pancious	1	0	0	1
pancoran	1	0	0	1
pangeran	1	0	0	1
pankreas	1	0	0	1
pantomim	1	0	0	1
panwaslu	1	0	0	1
parkview	1	0	0	1
parmegio	1	0	0	1
paruitan	1	0	0	1
pasundan	1	0	0	1
patungan	1	0	0	1
pengundi	1	0	0	1
peniting	1	0	0	1
poolside	1	0	0	1
pertamax	1	0	0	1
pesbuker	1	0	0	1
peternak	1	0	0	1
petromak	1	0	0	1
phillips	1	0	0	1
pictures	1	0	0	1
pilgubri	1	0	0	1
pillihan	1	0	0	1
pindakan	1	0	0	1
pingpong	1	0	0	1
piyungan	1	0	0	1
pizzeria	1	0	0	1
plasyset	1	0	0	1
playanan	1	0	0	1
pndukung	1	0	0	1
pngacara	1	0	0	1
pokatiam	1	0	0	1
pokdakan	1	0	0	1
politika	1	0	0	1
pomodoro	1	0	0	1
pesaingn	1	0	0	1
persetan	1	0	0	1
penjabat	1	0	0	1
persepsi	1	0	0	1
penjajah	1	0	1	2
penolong	1	1	0	2
penonton	1	1	1	3
pentolan	1	0	0	1
penuhkan	1	0	0	1
penyajia	1	0	0	1
penyedia	1	0	0	1
penyidik	1	0	0	1
per-enam	1	0	0	1
perapian	1	0	0	1
perbesar	1	0	0	1
perempat	1	0	0	1
perfecto	1	1	0	2
perintah	1	0	1	2
periodik	1	0	0	1
perlukah	1	0	0	1
perlukan	1	0	0	1
permanen	1	0	0	1
perpadua	1	0	0	1
biskuit	1	0	0	1
rugikan	1	0	0	1
chantik	1	0	0	1
enakkan	1	0	0	1
direbut	1	0	0	1
cibabat	1	0	0	1
dibobol	1	0	0	1
faforit	1	0	0	1
chuanki	1	0	0	1
faktual	1	0	0	1
chkcken	1	0	0	1
dibujuk	1	0	0	1
chitato	1	0	2	3
chintya	1	0	0	1
dirajam	1	0	0	1
fariasi	1	0	0	1
diracun	1	0	0	1
fatayat	1	0	0	1
cheaper	1	0	0	1
fathoni	1	0	0	1
dibully	1	0	0	1
chciken	1	0	0	1
fauckri	1	0	0	1
diracik	1	0	0	1
chatime	1	0	1	2
cicadas	1	0	0	1
cicipin	1	1	0	2
dibidik	1	0	0	1
erangan	1	0	0	1
ciwedei	1	0	0	1
direkam	1	1	0	2
ciseeng	1	0	0	1
english	1	0	0	1
ciroyom	1	0	0	1
ciparia	1	0	0	1
cipanas	1	0	0	1
envoice	1	0	0	1
epaspor	1	0	0	1
espreso	1	0	0	1
fadelie	1	0	0	1
cincong	1	0	0	1
etalase	1	0	0	1
euforia	1	0	0	1
dibenci	1	0	0	1
exclude	1	1	0	2
dibesuk	1	0	0	1
excotis	1	0	0	1
cihuuuy	1	0	0	1
expired	1	0	1	2
chaotic	1	0	0	1
diputar	1	0	0	1
dipusat	1	0	0	1
dinista	1	0	0	1
caruban	1	1	0	2
dicicip	1	0	0	1
carilah	1	0	0	1
caravan	1	1	0	2
fixture	1	0	0	1
capsule	1	0	0	1
diciduk	1	1	0	2
dipergi	1	0	0	1
dipatok	1	0	0	1
cangkan	1	0	0	1
fitness	1	0	0	1
dicinta	1	0	0	1
floewer	1	0	0	1
calzone	1	1	0	2
calling	1	0	0	1
callind	1	0	0	1
flyover	1	0	0	1
dicocok	1	0	0	1
calista	1	0	0	1
dimusim	1	0	0	1
casabao	1	0	0	1
fishing	1	0	0	1
chamber	1	0	0	1
central	1	0	0	1
dicatut	1	0	0	1
dipugar	1	0	0	1
dicecar	1	0	0	1
febuari	1	0	0	1
cha-cha	1	0	0	1
fhasion	1	0	0	1
dicegah	1	0	0	1
cepetan	1	0	0	1
century	1	0	0	1
cengkeh	1	0	0	1
dicetak	1	0	0	1
dipoles	1	0	0	1
cecurut	1	0	0	1
dicegat	1	0	0	1
dicekal	1	0	0	1
dicelup	1	0	0	1
dipolda	1	0	0	1
castrol	1	0	0	1
fintect	1	0	0	1
cascade	1	0	0	1
endorse	1	0	0	1
emperan	1	0	0	1
butuuhh	1	0	0	1
ciwulan	1	0	0	1
ditaman	1	0	0	1
culatuk	1	0	0	1
demilah	1	0	0	1
doktrin	1	0	0	1
dokumen	1	0	0	1
cruiser	1	0	0	1
donalds	1	0	0	1
credits	1	0	0	1
dongkok	1	0	0	1
ditabur	1	0	0	1
disusun	1	0	0	1
dpd-dpd	1	0	0	1
courier	1	0	0	1
denmark	1	0	0	1
drainer	1	0	0	1
dermaga	1	0	0	1
couples	1	0	0	1
disuatu	1	0	0	1
di-pack	1	0	0	1
countur	1	0	0	1
diadili	1	0	0	1
ditebas	1	0	0	1
culture	1	0	0	1
doeleoe	1	0	0	1
ditelan	1	0	0	1
diwaktu	1	1	0	2
ditumis	1	0	0	1
dangdut	1	0	0	1
dituduh	1	1	0	2
ditmbah	1	0	0	1
diterpa	1	2	0	3
dalamya	1	0	0	1
ditepuk	1	0	0	1
diteman	1	0	0	1
decline	1	0	0	1
djuanda	1	0	0	1
dagingu	1	0	0	1
dagelan	1	0	0	1
cutomer	1	0	0	1
cutlery	1	0	0	1
ditegur	1	0	0	1
cushion	1	0	0	1
curangi	1	0	0	1
ditebus	1	0	0	1
djausal	1	0	0	1
disinih	1	0	0	1
duetkan	1	0	0	1
diadora	1	0	0	1
dibajak	1	0	0	1
eleghan	1	0	0	1
concern	1	0	0	1
compeni	1	0	0	1
emnarik	1	0	0	1
dibabat	1	0	0	1
coctail	1	0	1	2
dibacok	1	0	0	1
cluster	1	0	0	1
clemons	1	0	0	1
dirusak	1	0	0	1
ekstrim	1	1	0	2
emosian	1	0	0	1
clemens	1	0	0	1
dirubah	1	0	0	1
diriver	1	0	0	1
clearly	1	0	0	1
dirilah	1	0	0	1
diresto	1	0	0	1
classis	1	0	0	1
clarion	1	0	0	1
diawasi	1	0	0	1
disebar	1	0	0	1
corolla	1	0	0	1
disikat	1	0	0	1
duharti	1	0	0	1
diajari	1	0	1	2
diakhir	1	0	0	1
duniawi	1	1	0	2
dzolimi	1	0	0	1
edition	1	0	0	1
coretan	1	0	0	1
coollah	1	0	0	1
effendy	1	0	0	1
eka-eki	1	0	0	1
control	1	0	0	1
cookies	1	0	0	1
dialiri	1	0	0	1
diamkan	1	0	0	1
diaudit	1	0	0	1
diawaki	1	0	0	1
eksplor	1	0	0	1
eksport	1	0	0	1
ekspres	1	0	0	1
diseram	1	0	0	1
folower	1	0	0	1
diulang	1	1	0	2
foosbal	1	0	0	1
diklaim	1	1	0	2
dikelas	1	0	0	1
brodway	1	0	0	1
galileo	1	0	0	1
brocoli	1	0	0	1
difinah	1	0	0	1
difteri	1	0	0	1
british	1	0	0	1
digagas	1	0	0	1
brigade	1	0	0	1
dijilat	1	0	0	1
brewing	1	0	0	1
gamelan	1	0	0	1
dijejer	1	0	0	1
dijegal	1	0	0	1
brantas	1	0	0	1
gandeng	1	1	0	2
gangter	1	0	0	1
dikemas	1	0	0	1
dikolam	1	0	0	1
gateway	1	0	0	1
gajelas	1	0	0	1
dilidah	1	1	0	2
bungkam	1	1	0	2
dilesak	1	0	0	1
frisian	1	0	0	1
fusilli	1	0	0	1
bumbuan	1	0	0	1
bulukan	1	0	0	1
dilahap	1	0	0	1
dikutip	1	0	0	1
didepok	1	0	0	1
buffalo	1	0	0	1
didikan	1	0	0	1
diembel	1	0	0	1
bubaran	1	0	0	1
buatkan	1	0	0	1
dikupas	1	0	0	1
gajeboh	1	0	0	1
dijebak	1	0	0	1
brankas	1	0	0	1
didepan	1	0	0	1
dijalan	1	0	0	1
bongkok	1	0	0	1
dihajar	1	0	0	1
bolango	1	0	0	1
dihapus	1	0	0	1
diinput	1	0	0	1
bohongi	1	0	0	1
gersang	1	0	0	1
bodyfit	1	0	0	1
diharap	1	0	0	1
diinjak	1	0	0	1
bocoran	1	0	0	1
gianyar	1	0	0	1
bletoka	1	0	0	1
dihutan	1	0	0	1
dihotel	1	0	0	1
dihisap	1	0	0	1
dihitam	1	0	0	1
diiring	1	0	0	1
dihafal	1	0	0	1
branded	1	0	0	1
diguyur	1	0	0	1
gautama	1	0	0	1
gejerot	1	0	0	1
digajih	1	0	0	1
gejolak	1	0	0	1
dijanji	1	0	0	1
dijaman	1	0	0	1
gelagat	1	0	0	1
geledek	1	0	0	1
general	1	0	0	1
digerak	1	0	0	1
dijalur	1	0	0	1
genflix	1	0	0	1
bouquet	1	0	0	1
booster	1	0	0	1
geologi	1	1	0	2
digusur	1	0	0	1
gerlong	1	0	0	1
framing	1	1	0	2
brengos	1	0	0	1
dilirik	1	1	0	2
diculik	1	0	0	1
dimodel	1	0	0	1
buritto	1	0	0	1
dimerak	1	0	0	1
buronan	1	0	0	1
butcehr	1	0	0	1
didenda	1	0	0	1
buntuts	1	0	0	1
didekor	1	1	0	2
didalam	1	1	0	2
dimulut	1	0	0	1
foreign	1	0	0	1
buntung	1	0	0	1
dilukis	1	0	0	1
formasi	1	0	0	1
busyeng	1	0	0	1
buttler	1	0	0	1
dimassa	1	0	0	1
trimakasih	0	1	0	1
pengedar	0	1	0	1
ditebing	0	1	0	1
faizal	0	0	1	1
dibisa	0	1	0	1
presentation	0	1	0	1
dibumi	0	1	0	1
ditempat	0	1	0	1
dituding	0	1	0	1
cermin	0	1	0	1
kerukunan	0	1	0	1
diplot	0	1	0	1
pospay	0	1	0	1
ksda	0	0	1	1
berhentikan	0	0	1	1
disulap	0	1	0	1
popmie	0	0	1	1
gituw	0	1	0	1
menag	0	0	1	1
centre	0	0	1	1
dikonformasi	0	0	1	1
dikonfirmasi	0	0	2	2
diketinggian	0	1	0	1
modem	0	1	0	1
fiikum	0	1	0	1
ngafe	0	1	0	1
flambe	0	1	0	1
carvajal	0	0	2	2
slice	0	1	0	1
penghobi	0	1	0	1
kuil	0	2	0	2
svd	0	1	0	1
carut	0	1	0	1
kasepuhan	0	1	0	1
galaxygiftid	0	1	0	1
grinningface	0	3	0	3
emat	0	0	1	1
identifikasi	0	0	1	1
ditakuti	0	1	0	1
attentive	0	1	0	1
belok-belok	0	1	0	1
gmana	0	1	0	1
dipenuh	0	0	1	1
intelligence	0	0	1	1
unvailable	0	1	0	1
engine	0	0	1	1
smart	0	1	0	1
phk	0	0	1	1
menta	0	1	0	1
presma	0	1	0	1
europe	0	1	0	1
etiket	0	0	6	6
subur	0	1	0	1
esmosi	0	0	1	1
tumbangken	0	1	0	1
persimpangan	0	1	0	1
risvatin	0	1	0	1
dimedia	0	1	0	1
ketujuh	0	0	1	1
di-email	0	0	1	1
escape	0	1	0	1
erupsi	0	1	0	1
bercirikhas	0	1	0	1
psikotropika	0	1	0	1
kpop	0	0	3	3
flores	0	0	1	1
dimilik	0	1	0	1
kepasar	0	0	1	1
diimpor	0	1	0	1
u23	0	0	1	1
mbk	0	0	1	1
ditekuk	0	0	1	1
diincar	0	1	0	1
mmbli	0	0	1	1
pelangga	0	1	0	1
nikah	0	1	0	1
mami	0	1	0	1
diteken	0	0	1	1
busukkan	0	1	0	1
berinteraksi	0	1	0	1
berlanjut	0	1	0	1
nifas	0	0	1	1
prenatal	0	0	1	1
eyes	0	3	0	3
tawan	0	1	0	1
geunah	0	1	0	1
terselesaikan	0	0	2	2
noods	0	0	1	1
dharma	0	1	0	1
faks	0	1	0	1
langsep	0	1	0	1
picata	0	1	0	1
parabola	0	0	2	2
expresso	0	1	0	1
thumbsdown	0	1	0	1
une	0	1	0	1
kesyangan	0	1	0	1
sharp	0	0	1	1
pilbup	0	1	0	1
pastamya	0	1	0	1
dibebani	0	1	0	1
ttg	0	1	0	1
sioma	0	1	0	1
transferan	0	0	1	1
predikat	0	0	1	1
frozen	0	1	0	1
router	0	1	0	1
domestik	0	1	0	1
ngene	0	0	1	1
bertransaksi	0	0	1	1
berubah-ubah	0	1	0	1
divallet	0	1	0	1
mel	0	1	0	1
profesor	0	2	0	2
fourty	0	1	0	1
cedera	0	0	1	1
purnawirawan	0	1	0	1
disebuah	0	1	0	1
berkarakter	0	1	0	1
dominant	0	1	0	1
dorayaki	0	1	0	1
berjamaah	0	1	0	1
sulut	0	1	0	1
eksplore	0	0	1	1
tsl	0	0	2	2
keilangan	0	0	1	1
berkhayallah	0	1	0	1
dynamite	0	1	0	1
pissan	0	2	0	2
berkepala	0	2	0	2
kowi	0	1	0	1
dinamai	0	0	1	1
reccommended	0	1	0	1
tasty	0	1	0	1
kekampung	0	1	0	1
toz	0	0	1	1
capgomeh	0	1	0	1
casiu	0	1	0	1
perbincangan	0	1	0	1
didekati	0	1	0	1
specs	0	0	1	1
dancow	0	0	1	1
dimuntur	0	1	0	1
oot	0	0	1	1
mengkafirkan	0	0	1	1
badminton	0	0	1	1
rog	0	0	1	1
condimen	0	1	0	1
mengkhianati	0	1	0	1
diubah	0	1	1	2
aman-aman	0	1	0	1
recoment	0	1	0	1
digedein	0	1	0	1
bagi-bagi	0	1	0	1
lesbian	0	1	0	1
dimole	0	1	0	1
coment	0	2	0	2
tercombrangn	0	1	0	1
dikubu	0	1	0	1
s46	0	1	0	1
dollar	0	2	0	2
doktor	0	1	0	1
15074001951	0	1	0	1
kecepetan	0	1	0	1
rapper	0	0	1	1
rasain	0	0	1	1
dinihari	0	0	1	1
edit	0	1	0	1
spent	0	0	1	1
babakaran	0	1	0	1
dinegeri	0	1	0	1
perpohon	0	1	0	1
ruh	0	0	1	1
spinx	0	1	0	1
mengorbankan	0	0	2	2
dirapat	0	1	0	1
gorng	0	1	0	1
overcapacity	0	1	0	1
pur	0	1	0	1
rendos	0	1	0	1
dilalap	0	0	1	1
rendra	0	1	0	1
kelambu	0	1	0	1
loka	0	1	0	1
pisahkan	0	1	0	1
dikabuli	0	1	0	1
laur	0	1	0	1
mouse	0	0	1	1
balairung	0	0	1	1
crispi	0	1	0	1
rajawali	0	1	0	1
mouth	0	1	0	1
diliput	0	1	0	1
okm	0	0	1	1
dadeng	0	1	0	1
aksi-aksi	0	2	0	2
converse	0	1	0	1
ri1	0	0	1	1
bank-bank	0	0	1	1
kpopers	0	0	1	1
dikulkas	0	1	0	1
mihun	0	1	0	1
bangkalan	0	1	0	1
kegagalan	0	1	0	1
ojk	0	1	0	1
create	0	0	1	1
diketuai	0	0	1	1
kedamaian	0	1	1	2
morse	0	0	1	1
rai	0	1	0	1
dandan	0	1	0	1
amenities	0	0	1	1
barakallahu	0	1	0	1
penghadangan	0	1	0	1
penyalur	0	0	1	1
scroll	0	1	0	1
pkk	0	0	1	1
crazy	0	0	1	1
smi	0	1	1	2
beralasan	0	0	1	1
ampitheater	0	1	0	1
direndam	0	0	1	1
pepsoden	0	1	0	1
cineflex	0	1	0	1
rinnai	0	0	1	1
cintai	0	1	0	1
e-mail	0	0	2	2
mataharimall	0	1	0	1
didenger	0	0	1	1
kuya	0	0	1	1
eighty	0	1	0	1
pusaka	0	1	0	1
research	0	1	0	1
ellena	0	0	1	1
crown	0	1	0	1
chizza	0	0	1	1
czennies	0	1	0	1
dishare	0	0	1	1
search	0	0	1	1
standarisasi	0	1	0	1
kebasahan	0	1	0	1
didi	0	1	0	1
maco	0	0	1	1
kemunafiqkan	0	1	0	1
cikijing	0	1	0	1
lipatan	0	0	1	1
penyelesaian	0	0	1	1
linting	0	1	0	1
nek	0	0	1	1
perbulan	0	1	0	1
sarimi	0	1	0	1
cipratan	0	1	0	1
komenin	0	1	0	1
nii	0	0	1	1
menentramkan	0	1	0	1
lillahi	0	1	0	1
kecapekan	0	1	0	1
closed	0	0	1	1
kelelawar	0	0	1	1
spasi	0	2	1	3
sbg	0	1	0	1
dikatan	0	1	0	1
citibank	0	1	0	1
dikebut	0	1	0	1
regulasi	0	0	1	1
baanyaakk	0	1	0	1
pmo	0	0	1	1
duplex	0	1	0	1
rakjel	0	1	0	1
ayun-ayun	0	1	0	1
satria	0	0	1	1
shu	0	1	0	1
lita	0	1	0	1
diansyah	0	0	1	1
rajasa	0	1	0	1
menangguhkan	0	0	2	2
belepotan	0	0	1	1
takwa	0	1	0	1
pergelas	0	1	0	1
lawakan	0	1	0	1
dikaca	0	1	0	1
rambak	0	1	0	1
direksi	0	0	1	1
pemohon	0	0	1	1
pedang	0	1	0	1
setua	0	0	1	1
mengulur	0	0	1	1
mengudut	0	1	0	1
kirimlah	0	1	0	1
ngulang-ngulang	0	0	1	1
kirimkan	0	1	0	1
digeruduk	0	1	0	1
nm	0	0	1	1
lailah	0	1	0	1
penandatanganan	0	1	0	1
digembosi	0	1	0	1
resro	0	1	0	1
ipuh	0	0	1	1
pikun	0	1	0	1
different	0	0	1	1
kewangan	0	0	1	1
diduetkan	0	1	0	1
isco	0	0	2	2
nabati	0	0	1	1
menjorok	0	1	0	1
didisplay	0	1	0	1
kslhan	0	0	1	1
kerugian	0	1	1	2
filet	0	1	0	1
mengubah	0	1	0	1
ip4s	0	0	1	1
phone	0	0	1	1
dsini	0	1	0	1
gampang-gampang	0	1	0	1
gontok-gontokan	0	1	0	1
qr	0	1	0	1
mengerek	0	1	0	1
exibition	0	1	0	1
kroncong	0	1	0	1
regis	0	0	1	1
pm	0	1	0	1
mpulin	0	1	0	1
keluhan-keluhan	0	0	1	1
febri	0	0	1	1
dihalangi	0	1	0	1
pd	0	0	3	3
muatan	0	1	0	1
inna	0	2	0	2
legion	0	0	1	1
helping	0	1	0	1
melempar-lempar	0	1	0	1
hermina	0	0	3	3
os	0	0	1	1
mengamati-amati	0	1	0	1
kramat	0	0	1	1
naikin	0	1	0	1
mentimun	0	1	0	1
nctzen	0	0	1	1
k9	0	0	1	1
jw	0	1	0	1
finalis	0	0	1	1
kircon	0	1	0	1
kirain	0	0	1	1
nestle	0	0	1	1
kincir	0	1	0	1
fitri	0	0	1	1
kimchi	0	1	0	1
pedia	0	0	3	3
idebtik	0	1	0	1
keleveru	0	0	1	1
robot	0	0	2	2
kelereng	0	1	0	1
fotogenik	0	1	0	1
ngayal	0	1	0	1
dibatesin	0	0	1	1
khasan	0	1	0	1
menggantungkan	0	1	0	1
menomorsatukan	0	0	1	1
menyelundupkan	0	1	0	1
ditandatangani	0	0	1	1
firstwkan	0	1	0	1
m1	0	0	1	1
kemnaker	0	0	1	1
ricuh	0	0	1	1
dicirikan	0	1	0	1
berganti-ganti	0	1	0	1
hormone	0	1	0	1
ithb	0	1	0	1
kepergok	0	1	0	1
kepengin	0	1	0	1
rinci	0	0	1	1
menyamai	0	0	1	1
berlarut-larut	0	0	1	1
rinso	0	0	1	1
dibutakan	0	0	1	1
komedi	0	0	1	1
bersilaturahmi	0	1	0	1
menyemen	0	1	0	1
kr	0	1	0	1
kp	0	1	0	1
donut	0	1	0	1
kk	0	0	1	1
nathan	0	1	0	1
pelan	0	1	0	1
diiringan	0	1	0	1
lindas	0	1	0	1
flazz	0	0	1	1
ditengah-ditengah	0	2	0	2
pertanggungjawaban	0	0	1	1
rendrabudisetiawan	0	1	0	1
bajingan-bajingan	0	1	0	1
prabu	0	1	0	1
disanding	0	0	1	1
bertahun-bertahun	0	0	1	1
etapi	0	1	0	1
diumumkan	0	0	1	1
maskan	0	1	0	1
direkomaendasikan	0	1	0	1
dirancang	0	1	0	1
gabener	0	1	0	1
memanfat	0	0	1	1
dirambati	0	1	0	1
huft	0	0	1	1
gelaran	0	0	1	1
ewwww	0	1	0	1
mantra	0	1	0	1
mantel	0	1	0	1
emina	0	1	0	1
merica	0	2	0	2
hdmi	0	1	0	1
disatukan	0	1	0	1
menpar	0	0	1	1
mavcam	0	1	0	1
ditimbang	0	1	0	1
membut	0	1	0	1
twitter.com/cinema21/statu	0	1	0	1
backhandindexpointingdown	0	1	0	1
memata	0	1	0	1
dispenser	0	0	5	5
disingkat	0	1	0	1
ditanggal	0	1	0	1
mbanking	0	0	1	1
hoax	0	1	0	1
penelitian-penelitian	0	1	0	1
perusahaan-perusahaan	0	0	1	1
menari	0	1	0	1
alhamdulillahirrabil	0	0	1	1
smilingfacewithheart	0	3	0	3
getaway	0	1	0	1
disekolah	0	1	0	1
pendukung-pendukung	0	0	1	1
manurung	0	1	0	1
prioritas-prioritas	0	1	0	1
medali	0	0	1	1
ballotboxwithcheck	0	1	0	1
dipelosok	0	1	0	1
drumstick	0	2	0	2
duduknyaa	0	1	0	1
berkata-berkata	0	0	1	1
fails	0	1	0	1
lenggang	0	1	0	1
bioskop-bioskop	0	0	1	1
gamasuk	0	1	0	1
mengacak	0	0	1	1
lowfat	0	0	1	1
cengeh-cengehan	0	0	1	1
raski	0	1	0	1
pirin	0	1	0	1
modric	0	0	2	2
mengapit	0	1	0	1
s8	0	0	4	4
s6	0	0	1	1
s5	0	0	1	1
s4	0	0	1	1
mengasah	0	0	1	1
dikirim-dikirim	0	0	1	1
